spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,liked_at,name,artists,popularity,artist_id,genres
1pkbAxxAmTXZbqs6fp4hwN,0.536,0.37,9,-8.503,0,0.104,0.485,5.37e-06,0.148,0.295,99.894,audio_features,spotify:track:1pkbAxxAmTXZbqs6fp4hwN,https://api.spotify.com/v1/tracks/1pkbAxxAmTXZbqs6fp4hwN,https://api.spotify.com/v1/audio-analysis/1pkbAxxAmTXZbqs6fp4hwN,211489,4,2019-08-05T16:13:05Z,Lost Girls,Lights,27,5pdyjBIaY5o1yOyexGIUc6,"['canadian folk', 'canadian pop', 'electropop']"
5dt6LAgGZrkhgUjqfOhhIk,0.762,0.615,7,-3.986,1,0.0965,0.00172,0.0025,0.0894,0.369,126.006,audio_features,spotify:track:5dt6LAgGZrkhgUjqfOhhIk,https://api.spotify.com/v1/tracks/5dt6LAgGZrkhgUjqfOhhIk,https://api.spotify.com/v1/audio-analysis/5dt6LAgGZrkhgUjqfOhhIk,405467,4,2019-08-05T14:04:43Z,Beam Me Up,CAZZETTE,34,1IELhvOMg5VQlU7syRm6CS,"['complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
6T3Mlx5fr71sm0u1YDAb4R,0.483,0.814,0,-2.407,1,0.143,0.683,0.0,0.0918,0.696,82.814,audio_features,spotify:track:6T3Mlx5fr71sm0u1YDAb4R,https://api.spotify.com/v1/tracks/6T3Mlx5fr71sm0u1YDAb4R,https://api.spotify.com/v1/audio-analysis/6T3Mlx5fr71sm0u1YDAb4R,213853,4,2019-08-05T13:43:36Z,Galaxy 우주를 줄게,BOL4,0,4k5fFEYgkWYrYvtOK3zVBl,['k-pop']
5UdcWX8WdmEywvicf9PDvu,0.543,0.697,8,-4.68,1,0.0505,0.0283,0.0,0.368,0.581,103.083,audio_features,spotify:track:5UdcWX8WdmEywvicf9PDvu,https://api.spotify.com/v1/tracks/5UdcWX8WdmEywvicf9PDvu,https://api.spotify.com/v1/audio-analysis/5UdcWX8WdmEywvicf9PDvu,242253,4,2019-08-05T11:21:27Z,My Song,Alessia Cara,0,2wUjUUtkb5lvLKcGKsKqsR,"['canadian contemporary r&b', 'canadian pop', 'pop']"
7ktOoZ9Y1ymVunTNYqBOsT,0.598,0.73,8,-4.872,0,0.109,0.0502,0.0,0.122,0.283,114.021,audio_features,spotify:track:7ktOoZ9Y1ymVunTNYqBOsT,https://api.spotify.com/v1/tracks/7ktOoZ9Y1ymVunTNYqBOsT,https://api.spotify.com/v1/audio-analysis/7ktOoZ9Y1ymVunTNYqBOsT,189001,4,2019-08-02T11:08:58Z,Alchemy,Mick Jenkins,0,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
6w6SW8zyEcyxwSR7Wya45a,0.415,0.745,7,-5.902,1,0.174,0.108,6.69e-05,0.526,0.468,84.926,audio_features,spotify:track:6w6SW8zyEcyxwSR7Wya45a,https://api.spotify.com/v1/tracks/6w6SW8zyEcyxwSR7Wya45a,https://api.spotify.com/v1/audio-analysis/6w6SW8zyEcyxwSR7Wya45a,218040,4,2019-08-02T10:58:11Z,Blue Suede,Vince Staples,53,68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']"
4YwNf1fLZt9IQhJeHNWfBi,0.435,0.268,7,-15.164,0,0.0438,0.844,0.0632,0.107,0.119,78.802,audio_features,spotify:track:4YwNf1fLZt9IQhJeHNWfBi,https://api.spotify.com/v1/tracks/4YwNf1fLZt9IQhJeHNWfBi,https://api.spotify.com/v1/audio-analysis/4YwNf1fLZt9IQhJeHNWfBi,129267,4,2019-08-02T02:00:02Z,Intro,J. Cole,0,6l3HvQ5sa6mXTsMTB19rO5,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
6I0XPgr0SFHQcKy9v7Gf0K,0.513,0.76,5,-5.078,1,0.294,0.247,0.0,0.239,0.512,91.832,audio_features,spotify:track:6I0XPgr0SFHQcKy9v7Gf0K,https://api.spotify.com/v1/tracks/6I0XPgr0SFHQcKy9v7Gf0K,https://api.spotify.com/v1/audio-analysis/6I0XPgr0SFHQcKy9v7Gf0K,315173,4,2019-08-02T01:52:30Z,Say I Didn't,VIC MENSA,45,27w1NoOLMX7tJMYqcetPyG,"['canadian hip hop', 'chicago rap', 'conscious hip hop', 'rap', 'underground hip hop']"
7nYvUtkQMx1v80S2FH2s9J,0.849,0.521,11,-12.999,0,0.216,0.304,1.65e-06,0.115,0.763,95.265,audio_features,spotify:track:7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/tracks/7nYvUtkQMx1v80S2FH2s9J,https://api.spotify.com/v1/audio-analysis/7nYvUtkQMx1v80S2FH2s9J,248867,4,2019-08-01T19:49:16Z,Regulate,"Warren G,Nate Dogg",78,2B4ZHz4QDWJTXPFPgO5peE,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']"
1wcWdMlLjzp7Rx25JJN7c4,0.65,0.741,1,-5.842,1,0.184,0.322,0.0,0.422,0.575,146.175,audio_features,spotify:track:1wcWdMlLjzp7Rx25JJN7c4,https://api.spotify.com/v1/tracks/1wcWdMlLjzp7Rx25JJN7c4,https://api.spotify.com/v1/audio-analysis/1wcWdMlLjzp7Rx25JJN7c4,271760,4,2019-08-01T19:28:28Z,Guap,Big Sean,0,0c173mlxpT3dSFRgMO8XPh,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap']"
2g9E9UyZ3pdJ1eqUQW0tfQ,0.767,0.881,1,-4.359,1,0.109,0.191,8.29e-06,0.139,0.939,169.049,audio_features,spotify:track:2g9E9UyZ3pdJ1eqUQW0tfQ,https://api.spotify.com/v1/tracks/2g9E9UyZ3pdJ1eqUQW0tfQ,https://api.spotify.com/v1/audio-analysis/2g9E9UyZ3pdJ1eqUQW0tfQ,215267,4,2019-08-01T17:52:28Z,Xxplosive,"Dr. Dre,Hittman,Six-Two,Nate Dogg,Kurupt",0,6DPYiyq5kWVQS4RGwxzPC7,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
0VffaI2jwQknRrxpECYHsF,0.723,0.806,0,-4.989,1,0.0521,0.00666,0.876,0.276,0.539,124.976,audio_features,spotify:track:0VffaI2jwQknRrxpECYHsF,https://api.spotify.com/v1/tracks/0VffaI2jwQknRrxpECYHsF,https://api.spotify.com/v1/audio-analysis/0VffaI2jwQknRrxpECYHsF,410097,4,2019-08-01T13:23:38Z,Greyhound,Swedish House Mafia,65,1h6Cn3P4NGzXbaXidqURXs,"['edm', 'pop dance', 'progressive electro house']"
63ZtaTHM7Cu3JEca5xrWi3,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.443,105.045,audio_features,spotify:track:63ZtaTHM7Cu3JEca5xrWi3,https://api.spotify.com/v1/tracks/63ZtaTHM7Cu3JEca5xrWi3,https://api.spotify.com/v1/audio-analysis/63ZtaTHM7Cu3JEca5xrWi3,205714,3,2019-08-01T13:15:53Z,Favorite Sound,"Audien,Echosmith",43,4xnMDfgEmXZEEDdITKcGuE,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']"
5llPdGZJjJFJv9aL6ZaiLY,0.534,0.765,1,-3.151,1,0.0338,0.0915,0.00107,0.225,0.117,127.978,audio_features,spotify:track:5llPdGZJjJFJv9aL6ZaiLY,https://api.spotify.com/v1/tracks/5llPdGZJjJFJv9aL6ZaiLY,https://api.spotify.com/v1/audio-analysis/5llPdGZJjJFJv9aL6ZaiLY,172520,4,2019-08-01T13:12:36Z,Never Letting Go,"Audien,ARTY",43,4xnMDfgEmXZEEDdITKcGuE,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']"
5Mw9bXG1dLNhbjofkVS2oR,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,audio_features,spotify:track:5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/tracks/5Mw9bXG1dLNhbjofkVS2oR,https://api.spotify.com/v1/audio-analysis/5Mw9bXG1dLNhbjofkVS2oR,535963,4,2019-08-01T12:58:33Z,Oceans (Where Feet May Fail),"Hillsong UNITED,TAYA",70,74cb3MG0x0BOnYNW1uXYnM,"['ccm', 'christian music', 'world worship', 'worship']"
0uXOXjd0iaptu1co1BJrif,0.658,0.271,11,-11.814,0,0.0581,0.129,0.0288,0.169,0.398,79.999,audio_features,spotify:track:0uXOXjd0iaptu1co1BJrif,https://api.spotify.com/v1/tracks/0uXOXjd0iaptu1co1BJrif,https://api.spotify.com/v1/audio-analysis/0uXOXjd0iaptu1co1BJrif,206960,4,2019-08-01T12:58:22Z,Savior,St. Vincent,44,7bcbShaqKdcyjnmv4Ix8j6,"['art pop', 'etherpop', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop']"
0pY9xoiH9hNo166spIpQWt,0.506,0.081,10,-16.394,1,0.0472,0.922,0.0,0.133,0.21,105.164,audio_features,spotify:track:0pY9xoiH9hNo166spIpQWt,https://api.spotify.com/v1/tracks/0pY9xoiH9hNo166spIpQWt,https://api.spotify.com/v1/audio-analysis/0pY9xoiH9hNo166spIpQWt,178413,4,2019-08-01T12:58:19Z,"Happy Birthday, Johnny",St. Vincent,38,7bcbShaqKdcyjnmv4Ix8j6,"['art pop', 'etherpop', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop']"
2tpfxAXiI52znho4WE3XFA,0.736,0.761,4,-5.449,0,0.0338,0.0966,0.0,0.0823,0.114,119.999,audio_features,spotify:track:2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,238427,4,2019-08-01T10:28:56Z,Talking Body,Tove Lo,70,4NHQUGzhtTLFvgF5SZesLK,"['metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
21QQ5b9PP7GnWl2GI98kjD,0.493,0.744,7,-4.021,1,0.0342,0.000748,0.384,0.322,0.151,140.041,audio_features,spotify:track:21QQ5b9PP7GnWl2GI98kjD,https://api.spotify.com/v1/tracks/21QQ5b9PP7GnWl2GI98kjD,https://api.spotify.com/v1/audio-analysis/21QQ5b9PP7GnWl2GI98kjD,244286,4,2019-07-31T12:28:30Z,You & Me (feat. W. Darling),"Bassnectar,W. Darling",46,1JPy5PsJtkhftfdr6saN2i,"['bass music', 'breakbeat', 'brostep', 'edm', 'glitch hop']"
5iRq0wAibBOBhMkMdAbVcu,0.318,0.929,1,-3.666,0,0.0703,0.152,0.902,0.123,0.18,179.923,audio_features,spotify:track:5iRq0wAibBOBhMkMdAbVcu,https://api.spotify.com/v1/tracks/5iRq0wAibBOBhMkMdAbVcu,https://api.spotify.com/v1/audio-analysis/5iRq0wAibBOBhMkMdAbVcu,326667,4,2019-07-31T11:55:30Z,Acid Wolfpack - Original Mix,Coyote Kisses,34,1wnrdpW8B0rNCtX5uOSIVL,"['complextro', 'glitch hop']"
4CZQ5wy19DNsYvPhcM2d6r,0.584,0.943,7,-3.433,0,0.343,0.452,0.0,0.0881,0.716,154.152,audio_features,spotify:track:4CZQ5wy19DNsYvPhcM2d6r,https://api.spotify.com/v1/tracks/4CZQ5wy19DNsYvPhcM2d6r,https://api.spotify.com/v1/audio-analysis/4CZQ5wy19DNsYvPhcM2d6r,177208,4,2019-07-31T10:43:40Z,Menthol (feat. Jean Deaux),"Isaiah Rashad,Jean Deaux",48,6aaMZ3fcfLv4tEbmY7bjRM,"['hip hop', 'indie hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
4L3hja5ROnBDN5So4bUEo3,0.773,0.508,9,-8.583,0,0.0558,0.32,0.102,0.106,0.496,133.966,audio_features,spotify:track:4L3hja5ROnBDN5So4bUEo3,https://api.spotify.com/v1/tracks/4L3hja5ROnBDN5So4bUEo3,https://api.spotify.com/v1/audio-analysis/4L3hja5ROnBDN5So4bUEo3,211436,4,2019-07-31T10:24:17Z,Sacrilegious,ScHoolboy Q,48,5IcR3N7QB1j6KBL8eImZ8m,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
1h73Ks1f5oFm4Q9RGJEcDs,0.536,0.406,9,-11.596,1,0.129,0.371,0.0,0.113,0.0887,119.923,audio_features,spotify:track:1h73Ks1f5oFm4Q9RGJEcDs,https://api.spotify.com/v1/tracks/1h73Ks1f5oFm4Q9RGJEcDs,https://api.spotify.com/v1/audio-analysis/1h73Ks1f5oFm4Q9RGJEcDs,255067,4,2019-07-31T10:15:16Z,Healer,"Mick Jenkins,Jean Deaux",0,1FvjvACFvko2Z91IvDljrx,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'hip hop', 'underground hip hop']"
77rj41HJ2iSYuJYdcsucFq,0.341,0.897,11,-4.434,0,0.0643,0.00871,0.000227,0.734,0.192,127.873,audio_features,spotify:track:77rj41HJ2iSYuJYdcsucFq,https://api.spotify.com/v1/tracks/77rj41HJ2iSYuJYdcsucFq,https://api.spotify.com/v1/audio-analysis/77rj41HJ2iSYuJYdcsucFq,207587,4,2019-07-30T19:15:07Z,No Regrets (feat. Krewella) - KAAZE Remix,"KSHMR,Yves V,Krewella,KAAZE",44,2wX6xSig4Rig5kZU6ePlWe,"['big room', 'dutch house', 'edm', 'electro house', 'indian edm', 'pop dance', 'progressive electro house', 'slap house']"
3NAGKEkJN7cUTaIYqFnF8l,0.66,0.652,8,-4.747,1,0.0582,0.00259,0.0,0.0673,0.167,127.977,audio_features,spotify:track:3NAGKEkJN7cUTaIYqFnF8l,https://api.spotify.com/v1/tracks/3NAGKEkJN7cUTaIYqFnF8l,https://api.spotify.com/v1/audio-analysis/3NAGKEkJN7cUTaIYqFnF8l,254879,4,2019-07-30T18:52:14Z,Crash 2.0,"Adventure Club,DallasK",53,5CdJjUi9f0cVgo9nFuJrFa,"['brostep', 'canadian electronic', 'complextro', 'edm', 'electro house', 'filthstep', 'pop dance']"
61OMCRdMORzZKZ5ury05iG,0.849,0.531,7,-5.534,1,0.258,0.524,0.0,0.0693,0.77,91.927,audio_features,spotify:track:61OMCRdMORzZKZ5ury05iG,https://api.spotify.com/v1/tracks/61OMCRdMORzZKZ5ury05iG,https://api.spotify.com/v1/audio-analysis/61OMCRdMORzZKZ5ury05iG,203720,4,2019-07-30T17:54:12Z,Yesterday,Atmosphere,0,1GAS0rb4L8VTPvizAx2O9J,"['alternative hip hop', 'conscious hip hop', 'minnesota hip hop']"
76ZZ7dCUAEXVVHnPiXiQ2T,0.852,0.572,1,-5.086,1,0.149,0.147,2.62e-06,0.186,0.569,90.939,audio_features,spotify:track:76ZZ7dCUAEXVVHnPiXiQ2T,https://api.spotify.com/v1/tracks/76ZZ7dCUAEXVVHnPiXiQ2T,https://api.spotify.com/v1/audio-analysis/76ZZ7dCUAEXVVHnPiXiQ2T,216547,4,2019-07-30T17:50:43Z,Sunshine,Atmosphere,0,1GAS0rb4L8VTPvizAx2O9J,"['alternative hip hop', 'conscious hip hop', 'minnesota hip hop']"
6dfXwa0dI1sBm4CIePuOYM,0.601,0.834,1,-6.573,0,0.0358,0.0295,0.888,0.34,0.352,125.991,audio_features,spotify:track:6dfXwa0dI1sBm4CIePuOYM,https://api.spotify.com/v1/tracks/6dfXwa0dI1sBm4CIePuOYM,https://api.spotify.com/v1/audio-analysis/6dfXwa0dI1sBm4CIePuOYM,338867,4,2019-07-30T15:30:26Z,Levels,Avicii,0,1vCWHaC5f2uS3yhpwWbIA6,"['edm', 'pop', 'pop dance']"
5BIgbz2Dy7X2I0bnkKH9Mb,0.49,0.811,1,-2.524,0,0.044,0.0896,0.0,0.0898,0.547,125.965,audio_features,spotify:track:5BIgbz2Dy7X2I0bnkKH9Mb,https://api.spotify.com/v1/tracks/5BIgbz2Dy7X2I0bnkKH9Mb,https://api.spotify.com/v1/audio-analysis/5BIgbz2Dy7X2I0bnkKH9Mb,200992,4,2019-07-30T15:29:13Z,Seek Bromance (Avicii Vocal Edit),Tim Berg,46,7iLc4hrjOjQPfg1E3cCHg1,"['edm', 'pop dance', 'progressive electro house']"
5pVk15sR3OgIeKBKqG9jWw,0.368,0.823,2,-6.245,1,0.0804,0.00234,1.91e-06,0.174,0.323,128.004,audio_features,spotify:track:5pVk15sR3OgIeKBKqG9jWw,https://api.spotify.com/v1/tracks/5pVk15sR3OgIeKBKqG9jWw,https://api.spotify.com/v1/audio-analysis/5pVk15sR3OgIeKBKqG9jWw,195467,4,2019-07-30T15:20:50Z,Years,"Alesso,Matthew Koma",50,4AVFqumd2ogHFlRbKIjp1t,"['dance pop', 'edm', 'pop', 'pop dance']"
5Sey3HgGa6KB46mlOyCClZ,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,audio_features,spotify:track:5Sey3HgGa6KB46mlOyCClZ,https://api.spotify.com/v1/tracks/5Sey3HgGa6KB46mlOyCClZ,https://api.spotify.com/v1/audio-analysis/5Sey3HgGa6KB46mlOyCClZ,205440,4,2019-07-30T15:20:39Z,Calling (Lose My Mind) - Radio Edit,"Sebastian Ingrosso,Alesso,Ryan Tedder",15,6hyMWrxGBsOx6sWcVj1DqP,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
2NFWA9nqzDh4glNiNp1Stc,0.64,0.792,10,-4.875,0,0.0419,0.000538,0.604,0.0745,0.383,128.001,audio_features,spotify:track:2NFWA9nqzDh4glNiNp1Stc,https://api.spotify.com/v1/tracks/2NFWA9nqzDh4glNiNp1Stc,https://api.spotify.com/v1/audio-analysis/2NFWA9nqzDh4glNiNp1Stc,368000,4,2019-07-30T14:29:43Z,Pressure - Alesso Remix,"Nadia Ali,Starkillers,Alex Kenji,Alesso",0,1C60viSZv6BoYtrnkZ44g5,['vocal trance']
2fn8m8nvi1zlGWTxfNaMgo,0.703,0.837,9,-4.933,0,0.234,0.0186,0.000161,0.0576,0.68,106.051,audio_features,spotify:track:2fn8m8nvi1zlGWTxfNaMgo,https://api.spotify.com/v1/tracks/2fn8m8nvi1zlGWTxfNaMgo,https://api.spotify.com/v1/audio-analysis/2fn8m8nvi1zlGWTxfNaMgo,203510,4,2019-07-30T14:18:19Z,She Wants Me Dead - CAZZETTE vs. AronChupa,"CAZZETTE,AronChupa,The High",0,1IELhvOMg5VQlU7syRm6CS,"['complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']"
2426juEwxHqk6ULtbmtk6Z,0.79,0.521,8,-8.354,1,0.113,0.0235,0.000788,0.111,0.417,137.967,audio_features,spotify:track:2426juEwxHqk6ULtbmtk6Z,https://api.spotify.com/v1/tracks/2426juEwxHqk6ULtbmtk6Z,https://api.spotify.com/v1/audio-analysis/2426juEwxHqk6ULtbmtk6Z,199239,4,2019-07-29T23:38:13Z,Right Time,"Robotaki,Aria Ohlsson",24,5ar4zFgUQG1RsH8nhmjOeM,"['future bass', 'vapor twitch']"
5LsYPUNCHB2ZprVJoMJJEd,0.677,0.701,6,-5.242,1,0.0283,0.0136,0.00728,0.062,0.642,93.982,audio_features,spotify:track:5LsYPUNCHB2ZprVJoMJJEd,https://api.spotify.com/v1/tracks/5LsYPUNCHB2ZprVJoMJJEd,https://api.spotify.com/v1/audio-analysis/5LsYPUNCHB2ZprVJoMJJEd,191491,4,2019-07-29T19:49:30Z,Monkey Bars,"Robotaki,Claire Ridgely",29,5ar4zFgUQG1RsH8nhmjOeM,"['future bass', 'vapor twitch']"
0dkvjTibrgDOj5o4XWzJpm,0.908,0.647,2,-7.123,0,0.197,0.0324,0.000292,0.0646,0.38,114.056,audio_features,spotify:track:0dkvjTibrgDOj5o4XWzJpm,https://api.spotify.com/v1/tracks/0dkvjTibrgDOj5o4XWzJpm,https://api.spotify.com/v1/audio-analysis/0dkvjTibrgDOj5o4XWzJpm,258947,4,2019-07-29T19:41:29Z,Ghostboy,"Robotaki,Claire Ridgely",33,5ar4zFgUQG1RsH8nhmjOeM,"['future bass', 'vapor twitch']"
70EI0sw5bwGnRyNnSTSbSU,0.626,0.762,0,-3.627,0,0.0458,0.23,0.0,0.147,0.637,99.968,audio_features,spotify:track:70EI0sw5bwGnRyNnSTSbSU,https://api.spotify.com/v1/tracks/70EI0sw5bwGnRyNnSTSbSU,https://api.spotify.com/v1/audio-analysis/70EI0sw5bwGnRyNnSTSbSU,227083,4,2019-07-29T12:33:09Z,Catching On,"Elephante,Nevve",49,3fjs4zbBFxEFFe8Wyojo0G,"['pop dance', 'pop edm']"
7w5cxTEzp1rfV3KCy0Bd5N,0.542,0.589,2,-6.623,1,0.0318,0.292,0.000522,0.177,0.137,111.665,audio_features,spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,https://api.spotify.com/v1/tracks/7w5cxTEzp1rfV3KCy0Bd5N,https://api.spotify.com/v1/audio-analysis/7w5cxTEzp1rfV3KCy0Bd5N,303200,4,2019-07-26T18:17:38Z,Home,Edward Sharpe & The Magnetic Zeros,72,7giUHu5pv6YTZgSkxxCcgh,"['la indie', 'stomp and holler']"
2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,audio_features,spotify:track:2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/tracks/2jdAk8ATWIL3dwT47XpRfu,https://api.spotify.com/v1/audio-analysis/2jdAk8ATWIL3dwT47XpRfu,242000,5,2019-07-26T18:16:20Z,Slow Dancing in a Burning Room,John Mayer,77,0hEurMDQu99nJRq8pTxO14,"['neo mellow', 'singer-songwriter']"
18PergoIrGmRyeYxnaXJN2,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,audio_features,spotify:track:18PergoIrGmRyeYxnaXJN2,https://api.spotify.com/v1/tracks/18PergoIrGmRyeYxnaXJN2,https://api.spotify.com/v1/audio-analysis/18PergoIrGmRyeYxnaXJN2,189052,4,2019-07-26T13:16:33Z,Kill This Love,BLACKPINK,1,41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group', 'pop']"
0YchKPFRbVwwO4dH5hKrRi,0.437,0.343,8,-14.239,0,0.0379,0.011,0.905,0.126,0.0348,128.016,audio_features,spotify:track:0YchKPFRbVwwO4dH5hKrRi,https://api.spotify.com/v1/tracks/0YchKPFRbVwwO4dH5hKrRi,https://api.spotify.com/v1/audio-analysis/0YchKPFRbVwwO4dH5hKrRi,637080,4,2019-07-25T14:24:11Z,Strobe,deadmau5,0,2CIMQHirSU0MQqyYHq0eOx,"['canadian electronic', 'complextro', 'edm', 'electro house', 'pop dance', 'progressive house']"
0cG9ocYqYOIVtgiWTmTe3g,0.348,0.686,8,-12.748,0,0.0319,0.0233,0.00256,0.145,0.635,178.466,audio_features,spotify:track:0cG9ocYqYOIVtgiWTmTe3g,https://api.spotify.com/v1/tracks/0cG9ocYqYOIVtgiWTmTe3g,https://api.spotify.com/v1/audio-analysis/0cG9ocYqYOIVtgiWTmTe3g,295373,3,2019-07-25T00:35:07Z,Breaking the Girl,Red Hot Chili Peppers,65,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
1Y13csEpu3TK5gQdzGLrd8,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,audio_features,spotify:track:1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/tracks/1Y13csEpu3TK5gQdzGLrd8,https://api.spotify.com/v1/audio-analysis/1Y13csEpu3TK5gQdzGLrd8,223747,4,2019-07-25T00:31:26Z,Pardon Me,Incubus,73,3YcBF2ttyueytpXtEzn1Za,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']"
2XcG1nMjOCvyVTqx7zw5NA,0.683,0.679,0,-5.473,1,0.167,0.0763,4.33e-06,0.13,0.409,98.023,audio_features,spotify:track:2XcG1nMjOCvyVTqx7zw5NA,https://api.spotify.com/v1/tracks/2XcG1nMjOCvyVTqx7zw5NA,https://api.spotify.com/v1/audio-analysis/2XcG1nMjOCvyVTqx7zw5NA,181224,4,2019-07-25T00:20:20Z,Fyl,"smle,Leanys",0,1JV42BPeocUJ0EyQh8ug6V,['future bass']
2M6AoWQC8nS8xNbSxl3FQA,0.564,0.934,3,-5.193,0,0.386,0.0764,1.17e-06,0.353,0.479,75.365,audio_features,spotify:track:2M6AoWQC8nS8xNbSxl3FQA,https://api.spotify.com/v1/tracks/2M6AoWQC8nS8xNbSxl3FQA,https://api.spotify.com/v1/audio-analysis/2M6AoWQC8nS8xNbSxl3FQA,230400,4,2019-07-24T23:43:10Z,Halo,"smle,Helen Tess",41,1JV42BPeocUJ0EyQh8ug6V,['future bass']
6qTpWr6mNtCWaCqohRyvJo,0.543,0.536,0,-9.187,1,0.129,0.106,0.00024,0.112,0.299,179.941,audio_features,spotify:track:6qTpWr6mNtCWaCqohRyvJo,https://api.spotify.com/v1/tracks/6qTpWr6mNtCWaCqohRyvJo,https://api.spotify.com/v1/audio-analysis/6qTpWr6mNtCWaCqohRyvJo,216000,4,2019-07-24T23:25:21Z,Overflow (feat. Helen Tess),"smle,Helen Tess",47,1JV42BPeocUJ0EyQh8ug6V,['future bass']
70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,audio_features,spotify:track:70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/tracks/70wYA8oYHoMzhRRkARoMhU,https://api.spotify.com/v1/audio-analysis/70wYA8oYHoMzhRRkARoMhU,220427,4,2019-07-18T14:01:49Z,When You Were Young,The Killers,81,0C0XlULifJtAgn6ZNCW2eu,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,4,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,audio_features,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,264307,4,2019-07-18T13:34:37Z,Under the Bridge,Red Hot Chili Peppers,85,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394,4,2019-07-16T16:25:51Z,Do I Wanna Know?,Arctic Monkeys,90,7Ln80lUS6He07XvHI8qqHH,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
2K7j4xrQENCi5r3Hii4cVe,0.483,0.947,9,-3.018,0,0.0594,0.000742,0.0,0.14,0.347,144.948,audio_features,spotify:track:2K7j4xrQENCi5r3Hii4cVe,https://api.spotify.com/v1/tracks/2K7j4xrQENCi5r3Hii4cVe,https://api.spotify.com/v1/audio-analysis/2K7j4xrQENCi5r3Hii4cVe,280800,4,2019-07-16T15:52:30Z,Shatter Me Featuring Lzzy Hale,Lindsey Stirling,59,378dH6EszOLFShpRzAQkVM,"['bow pop', 'pop violin']"
